chr	pos	eQTL_p	GWAS_p	KG_AF1	KG_AF2	CEU_AF1	CEU_AF2	KG_MAF	CEU_MAF
11	35399110	0.340278897073133	0.8	0.40655	0.59345	0.442029	0.557971	0.40655	0.442029
11	35399353	0.340278897073133	0.73	0.408147	0.591853	0.442029	0.557971	0.408147	0.442029
11	35399637	0.213152544396257	0.38	0.744609	0.255391	0.746377	0.253623	0.255391	0.253623
11	35399725	0.340278897073133	0.74	0.484824	0.515176	0.442029	0.557971	0.484824	0.442029
11	35399975	0.106421984176443	0.4	0.586661	0.413339	0.427536	0.572464	0.413339	0.427536
11	35402078	0.0951066071702295	0.69	0.627196	0.372804	0.768116	0.231884	0.372804	0.231884
11	35402085	0.280286518771145	0.6	0.842053	0.157947	0.623188	0.376812	0.157947	0.376812
11	35402408	0.0274634647524569	0.36	0.611222	0.388778	0.543478	0.456522	0.388778	0.456522
11	35402443	0.842982248727999	0.61	0.104233	0.895767	0.181159	0.818841	0.104233	0.181159
11	35402815	0.136297374291266	0.53	0.92472	0.0752796	0.891304	0.108696	0.0752796	0.108696
11	35403124	0.00843843487365547	0.73	0.629992	0.370008	0.695652	0.304348	0.370008	0.304348
11	35403189	0.157564391545873	0.75	0.873003	0.126997	0.876812	0.123188	0.126997	0.123188
11	35403537	0.630403938505751	0.68	0.45008	0.54992	0.478261	0.521739	0.45008	0.478261
11	35403614	0.0202024043820992	0.61	0.646965	0.353035	0.73913	0.26087	0.353035	0.26087
11	35404934	0.515150298149781	0.76	0.916733	0.0832668	0.84058	0.15942	0.0832668	0.15942
11	35406145	0.5754023437864	0.31	0.932907	0.0670927	0.898551	0.101449	0.0670927	0.101449
11	35408126	0.329802293262208	0.15	0.8748	0.1252	0.898551	0.101449	0.1252	0.101449
11	35408668	0.0215418580660856	0.82	0.96845	0.0315495	0.884058	0.115942	0.0315495	0.115942
11	35409341	0.908508342325871	0.99	0.846246	0.153754	0.818841	0.181159	0.153754	0.181159
11	35410601	0.682220812275616	0.58	0.972045	0.0279553	0.956522	0.0434783	0.0279553	0.0434783
11	35410670	0.955417136947439	0.93	0.910144	0.0898562	0.826087	0.173913	0.0898562	0.173913
11	35411015	0.0648570893157936	0.69	0.938099	0.061901	0.913043	0.0869565	0.061901	0.0869565
11	35413047	0.40334867917809	0.12	0.640375	0.359625	0.528986	0.471014	0.359625	0.471014
11	35413230	0.603621251457464	0.25	0.836861	0.163139	0.876812	0.123188	0.163139	0.123188
11	35413922	0.614314041481224	0.24	0.64996	0.35004	0.855072	0.144928	0.35004	0.144928
11	35413964	0.40334867917809	0.097	0.640176	0.359824	0.528986	0.471014	0.359824	0.471014
11	35414366	0.603621251457464	0.23	0.896166	0.103834	0.876812	0.123188	0.103834	0.123188
11	35414547	0.614314041481224	0.23	0.621605	0.378395	0.855072	0.144928	0.378395	0.144928
11	35415971	0.614314041481224	0.25	0.626398	0.373602	0.855072	0.144928	0.373602	0.144928
11	35416352	0.986720468980893	0.18	0.0990415	0.900958	0.195652	0.804348	0.0990415	0.195652
11	35416626	0.603621251457464	0.24	0.873602	0.126398	0.876812	0.123188	0.126398	0.123188
11	35419868	0.74615438135858	0.39	0.770767	0.229233	0.862319	0.137681	0.229233	0.137681
11	35420169	0.656329301284686	0.29	0.972843	0.0271565	0.963768	0.0362319	0.0271565	0.0362319
11	35420792	0.603621251457464	0.29	0.833866	0.166134	0.876812	0.123188	0.166134	0.123188
11	35420858	0.500317133586653	0.33	0.637979	0.362021	0.862319	0.137681	0.362021	0.137681
11	35420871	0.500317133586653	0.33	0.765775	0.234225	0.862319	0.137681	0.234225	0.137681
11	35421226	0.203157407782189	0.53	0.975439	0.0245607	0.956522	0.0434783	0.0245607	0.0434783
11	35425598	0.422516880500424	0.34	0.426717	0.573283	0.384058	0.615942	0.426717	0.384058
11	35425598	0.422516880500424	0.34	0.426717	0.573283	0.384058	0.615942	0.426717	0.384058
11	35425650	0.422516880500424	0.34	0.426717	0.573283	0.384058	0.615942	0.426717	0.384058
11	35425747	0.422516880500424	0.36	0.439497	0.560503	0.384058	0.615942	0.439497	0.384058
11	35426043	0.53542456081828	0.37	0.426518	0.573482	0.391304	0.608696	0.426518	0.391304
11	35426136	0.53542456081828	0.34	0.425719	0.574281	0.391304	0.608696	0.425719	0.391304
11	35426198	0.53542456081828	0.34	0.425719	0.574281	0.391304	0.608696	0.425719	0.391304
11	35426907	0.53542456081828	0.34	0.425919	0.574081	0.391304	0.608696	0.425919	0.391304
11	35426990	0.53542456081828	0.36	0.425919	0.574081	0.391304	0.608696	0.425919	0.391304
11	35427140	0.473002500795507	0.35	0.255192	0.744808	0.376812	0.623188	0.255192	0.376812
11	35427232	0.53542456081828	0.34	0.425719	0.574281	0.391304	0.608696	0.425719	0.391304
11	35427382	0.53542456081828	0.34	0.425919	0.574081	0.391304	0.608696	0.425919	0.391304
11	35427425	0.53542456081828	0.33	0.433107	0.566893	0.391304	0.608696	0.433107	0.391304
11	35427425	0.53542456081828	0.33	0.433107	0.566893	0.391304	0.608696	0.433107	0.391304
11	35427667	0.169501049822354	0.14	0.60024	0.39976	0.521739	0.478261	0.39976	0.478261
11	35428126	0.53542456081828	0.37	0.426118	0.573882	0.391304	0.608696	0.426118	0.391304
11	35428375	0.53542456081828	0.37	0.426118	0.573882	0.391304	0.608696	0.426118	0.391304
11	35428375	0.53542456081828	0.37	0.426118	0.573882	0.391304	0.608696	0.426118	0.391304
11	35428418	0.53542456081828	0.35	0.425319	0.574681	0.391304	0.608696	0.425319	0.391304
11	35428617	0.53542456081828	0.35	0.425919	0.574081	0.391304	0.608696	0.425919	0.391304
11	35428724	0.53542456081828	0.33	0.433107	0.566893	0.391304	0.608696	0.433107	0.391304
11	35428832	0.53542456081828	0.34	0.425919	0.574081	0.391304	0.608696	0.425919	0.391304
11	35429089	0.53542456081828	0.34	0.425919	0.574081	0.391304	0.608696	0.425919	0.391304
11	35429315	0.473002500795507	0.39	0.271565	0.728435	0.376812	0.623188	0.271565	0.376812
11	35429538	0.473002500795507	0.36	0.271765	0.728235	0.376812	0.623188	0.271765	0.376812
11	35429635	0.997908557046482	0.28	0.921925	0.0780751	0.942029	0.057971	0.0780751	0.057971
11	35429793	0.473002500795507	0.36	0.271366	0.728634	0.376812	0.623188	0.271366	0.376812
11	35429798	0.473002500795507	0.36	0.271366	0.728634	0.376812	0.623188	0.271366	0.376812
11	35429972	0.354054886395701	0.38	0.865016	0.134984	0.876812	0.123188	0.134984	0.123188
11	35430288	0.473002500795507	0.36	0.271565	0.728435	0.376812	0.623188	0.271565	0.376812
11	35430424	0.53542456081828	0.34	0.426518	0.573482	0.391304	0.608696	0.426518	0.391304
11	35430439	0.473002500795507	0.37	0.271565	0.728435	0.376812	0.623188	0.271565	0.376812
11	35430474	0.473002500795507	0.37	0.271565	0.728435	0.376812	0.623188	0.271565	0.376812
11	35430710	0.473002500795507	0.39	0.271565	0.728435	0.376812	0.623188	0.271565	0.376812
11	35431091	0.473002500795507	0.36	0.271565	0.728435	0.376812	0.623188	0.271565	0.376812
11	35431183	0.473002500795507	0.36	0.271565	0.728435	0.376812	0.623188	0.271565	0.376812
11	35431324	0.473002500795507	0.36	0.271166	0.728834	0.376812	0.623188	0.271166	0.376812
11	35432114	0.473002500795507	0.38	0.271366	0.728634	0.376812	0.623188	0.271366	0.376812
11	35432234	0.473002500795507	0.36	0.271166	0.728834	0.376812	0.623188	0.271166	0.376812
11	35432273	0.473002500795507	0.36	0.271366	0.728634	0.376812	0.623188	0.271366	0.376812
11	35432417	0.473002500795507	0.37	0.271366	0.728634	0.376812	0.623188	0.271366	0.376812
11	35433037	0.473002500795507	0.36	0.270966	0.729034	0.376812	0.623188	0.270966	0.376812
11	35433042	0.473002500795507	0.36	0.270966	0.729034	0.376812	0.623188	0.270966	0.376812
11	35433345	0.473002500795507	0.34	0.254992	0.745008	0.376812	0.623188	0.254992	0.376812
11	35433448	0.473002500795507	0.36	0.271366	0.728634	0.376812	0.623188	0.271366	0.376812
11	35433926	0.354054886395701	0.35	0.849641	0.150359	0.876812	0.123188	0.150359	0.123188
11	35434427	0.53542456081828	0.32	0.451078	0.548922	0.391304	0.608696	0.451078	0.391304
11	35434644	0.473002500795507	0.32	0.2498	0.7502	0.376812	0.623188	0.2498	0.376812
11	35434662	0.391850656186718	0.37	0.738818	0.261182	0.855072	0.144928	0.261182	0.144928
11	35436986	0.354054886395701	0.4	0.886781	0.113219	0.876812	0.123188	0.113219	0.123188
11	35438179	0.256671690803582	0.11	0.60643	0.39357	0.550725	0.449275	0.39357	0.449275
11	35439103	0.445780478854238	0.44	0.847843	0.152157	0.956522	0.0434783	0.152157	0.0434783
11	35439816	0.619852076788514	0.11	0.514577	0.485423	0.594203	0.405797	0.485423	0.405797
11	35440976	0.845947992515555	0.053	0.380391	0.619609	0.572464	0.427536	0.380391	0.427536
11	35440995	0.898190308380972	0.065	0.635383	0.364617	0.594203	0.405797	0.364617	0.405797
11	35442608	0.664654123592237	0.25	0.448682	0.551318	0.572464	0.427536	0.448682	0.427536
11	35443444	0.963110342160715	0.96	0.901158	0.0988419	0.92029	0.0797101	0.0988419	0.0797101
11	35445228	0.309477284574288	0.46	0.483227	0.516773	0.492754	0.507246	0.483227	0.492754
11	35445574	0.309477284574288	0.3	0.479233	0.520767	0.492754	0.507246	0.479233	0.492754
11	35446125	0.132060620341261	0.4	0.260982	0.739018	0.275362	0.724638	0.260982	0.275362
11	35446165	0.0771134461911128	0.55	0.284744	0.715256	0.311594	0.688406	0.284744	0.311594
11	35446528	0.132060620341261	0.38	0.261382	0.738618	0.275362	0.724638	0.261382	0.275362
11	35446922	0.132060620341261	0.64	0.261382	0.738618	0.275362	0.724638	0.261382	0.275362
11	35446999	0.132060620341261	0.64	0.260982	0.739018	0.275362	0.724638	0.260982	0.275362
11	35447017	0.132060620341261	0.65	0.260982	0.739018	0.275362	0.724638	0.260982	0.275362
11	35447084	0.132060620341261	0.65	0.260982	0.739018	0.275362	0.724638	0.260982	0.275362
11	35447161	0.132060620341261	0.65	0.260982	0.739018	0.275362	0.724638	0.260982	0.275362
11	35447253	0.132060620341261	0.65	0.260982	0.739018	0.275362	0.724638	0.260982	0.275362
11	35448987	0.132060620341261	0.61	0.260982	0.739018	0.275362	0.724638	0.260982	0.275362
11	35450268	0.433475974102823	0.36	0.910343	0.0896565	0.869565	0.130435	0.0896565	0.130435
11	35450321	0.132060620341261	0.62	0.261182	0.738818	0.275362	0.724638	0.261182	0.275362
11	35450384	0.113233476375334	0.97	0.988419	0.0115815	0.971014	0.0289855	0.0115815	0.0289855
11	35451538	0.393657641150155	0.38	0.976837	0.0231629	0.963768	0.0362319	0.0231629	0.0362319
11	35451727	0.267458162763906	0.97	0.470048	0.529952	0.463768	0.536232	0.470048	0.463768
11	35451976	0.22788253319286	0.49	0.470248	0.529752	0.471014	0.528986	0.470248	0.471014
11	35453717	0.461921950927361	0.81	0.816294	0.183706	0.84058	0.15942	0.183706	0.15942
11	35453719	0.312666093467059	0.48	0.478634	0.521366	0.478261	0.521739	0.478634	0.478261
11	35455011	0.393657641150155	0.53	0.976637	0.0233626	0.963768	0.0362319	0.0233626	0.0362319
11	35455123	0.698983694224656	0.93	0.864617	0.135383	0.934783	0.0652174	0.135383	0.0652174
11	35455658	0.393657641150155	0.49	0.976637	0.0233626	0.963768	0.0362319	0.0233626	0.0362319
11	35456061	0.374996341933781	0.83	0.870008	0.129992	0.847826	0.152174	0.129992	0.152174
11	35456153	0.374996341933781	0.82	0.870008	0.129992	0.847826	0.152174	0.129992	0.152174
11	35456453	0.258785227373531	0.32	0.566494	0.433506	0.536232	0.463768	0.433506	0.463768
11	35456691	0.393657641150155	0.49	0.975839	0.0241613	0.963768	0.0362319	0.0241613	0.0362319
11	35456999	0.627858737415689	0.81	0.0419329	0.958067	0.0724638	0.927536	0.0419329	0.0724638
11	35458271	0.132060620341261	0.41	0.742212	0.257788	0.724638	0.275362	0.257788	0.275362
11	35458659	0.132060620341261	0.59	0.777756	0.222244	0.724638	0.275362	0.222244	0.275362
11	35458946	0.258785227373531	0.29	0.571685	0.428315	0.536232	0.463768	0.428315	0.463768
11	35459042	0.374996341933781	0.74	0.91873	0.08127	0.847826	0.152174	0.08127	0.152174
11	35459957	0.0771134461911127	0.55	0.716454	0.283546	0.688406	0.311594	0.283546	0.311594
11	35460271	0.374996341933781	0.75	0.91853	0.0814696	0.847826	0.152174	0.0814696	0.152174
11	35460629	0.307078012545897	0.87	0.948283	0.0517173	0.855072	0.144928	0.0517173	0.144928
11	35460843	0.567594795387632	0.088	0.26238	0.73762	0.311594	0.688406	0.26238	0.311594
11	35461514	0.132060620341261	0.36	0.738818	0.261182	0.724638	0.275362	0.261182	0.275362
11	35461685	0.0771134461911127	0.3	0.638179	0.361821	0.688406	0.311594	0.361821	0.311594
11	35463464	0.49244978003854	0.24	0.894569	0.105431	0.833333	0.166667	0.105431	0.166667
11	35464442	0.0771134461911127	0.58	0.648562	0.351438	0.688406	0.311594	0.351438	0.311594
11	35464771	0.395969968353422	0.22	0.330671	0.669329	0.326087	0.673913	0.330671	0.326087
11	35464885	0.0771134461911127	0.48	0.695887	0.304113	0.688406	0.311594	0.304113	0.311594
11	35466818	0.132060620341261	0.66	0.679313	0.320687	0.724638	0.275362	0.320687	0.275362
11	35466878	0.393657641150155	0.5	0.975639	0.024361	0.963768	0.0362319	0.024361	0.0362319
11	35466923	0.0771134461911127	0.55	0.648363	0.351637	0.688406	0.311594	0.351637	0.311594
11	35467061	0.0771134461911127	0.54	0.648562	0.351438	0.688406	0.311594	0.351438	0.311594
11	35467896	0.0771134461911127	0.58	0.650958	0.349042	0.688406	0.311594	0.349042	0.311594
11	35468491	0.127793032989044	0.63	0.947484	0.052516	0.818841	0.181159	0.052516	0.181159
11	35468636	0.132060620341261	0.61	0.740216	0.259784	0.724638	0.275362	0.259784	0.275362
11	35468984	0.393657641150155	0.49	0.975639	0.024361	0.963768	0.0362319	0.024361	0.0362319
11	35469162	0.0771134461911127	0.6	0.625399	0.374601	0.688406	0.311594	0.374601	0.311594
11	35469797	0.0771134461911127	0.54	0.650759	0.349241	0.688406	0.311594	0.349241	0.311594
11	35470000	0.132060620341261	0.61	0.740415	0.259585	0.724638	0.275362	0.259585	0.275362
11	35470702	0.393657641150155	0.53	0.96905	0.0309505	0.963768	0.0362319	0.0309505	0.0362319
11	35470816	0.0771134461911127	0.54	0.64976	0.35024	0.688406	0.311594	0.35024	0.311594
11	35471157	0.393657641150155	0.49	0.976438	0.0235623	0.963768	0.0362319	0.0235623	0.0362319
11	35471369	0.132060620341261	0.67	0.674321	0.325679	0.724638	0.275362	0.325679	0.275362
11	35472451	0.132060620341261	0.3	0.783147	0.216853	0.724638	0.275362	0.216853	0.275362
11	35472950	0.603398513613372	0.53	0.896565	0.103435	0.847826	0.152174	0.103435	0.152174
11	35473551	0.132060620341261	0.62	0.73742	0.26258	0.724638	0.275362	0.26258	0.275362
11	35473781	0.0771134461911127	0.57	0.624601	0.375399	0.688406	0.311594	0.375399	0.311594
11	35474818	0.374996341933781	0.75	0.947085	0.0529153	0.847826	0.152174	0.0529153	0.152174
11	35475033	0.393657641150155	0.49	0.965056	0.0349441	0.963768	0.0362319	0.0349441	0.0362319
11	35475052	0.566480066715811	0.6	0.977037	0.0229633	0.956522	0.0434783	0.0229633	0.0434783
11	35475090	0.374996341933781	0.78	0.944688	0.0553115	0.847826	0.152174	0.0553115	0.152174
11	35475773	0.113233476375334	0.88	0.988818	0.0111821	0.971014	0.0289855	0.0111821	0.0289855
11	35475855	0.0771134461911127	0.55	0.628395	0.371605	0.688406	0.311594	0.371605	0.311594
11	35475909	0.132060620341261	0.36	0.738618	0.261382	0.724638	0.275362	0.261382	0.275362
11	35476272	0.0771134461911127	0.61	0.628395	0.371605	0.688406	0.311594	0.371605	0.311594
11	35476272	0.0771134461911127	0.61	0.628395	0.371605	0.688406	0.311594	0.371605	0.311594
11	35476272	0.0771134461911127	0.61	0.628395	0.371605	0.688406	0.311594	0.371605	0.311594
11	35476856	0.0771134461911127	0.29	0.684505	0.315495	0.688406	0.311594	0.315495	0.311594
11	35476997	0.393657641150155	0.49	0.975639	0.024361	0.963768	0.0362319	0.024361	0.0362319
11	35478614	0.374996341933781	0.68	0.944888	0.0551118	0.847826	0.152174	0.0551118	0.152174
11	35479441	0.11224892212414	0.34	0.637181	0.362819	0.681159	0.318841	0.362819	0.318841
11	35479735	0.281644035380503	0.57	0.429113	0.570887	0.463768	0.536232	0.429113	0.463768
11	35481588	0.374996341933781	0.67	0.944489	0.0555112	0.847826	0.152174	0.0555112	0.152174
11	35482269	0.132060620341261	0.65	0.741014	0.258986	0.724638	0.275362	0.258986	0.275362
11	35482394	0.393657641150155	0.48	0.976238	0.023762	0.963768	0.0362319	0.023762	0.0362319
11	35482799	0.0771134461911127	0.29	0.690895	0.309105	0.688406	0.311594	0.309105	0.311594
11	35482931	0.0771134461911127	0.53	0.690495	0.309505	0.688406	0.311594	0.309505	0.311594
11	35483159	0.288710130496659	0.78	0.713059	0.286941	0.862319	0.137681	0.286941	0.137681
11	35483168	0.374996341933781	0.66	0.945487	0.0545128	0.847826	0.152174	0.0545128	0.152174
11	35483168	0.374996341933781	0.66	0.945487	0.0545128	0.847826	0.152174	0.0545128	0.152174
11	35483521	0.5373661224051	0.11	0.316494	0.683506	0.297101	0.702899	0.316494	0.297101
11	35483522	0.0771134461911127	0.64	0.63119	0.36881	0.688406	0.311594	0.36881	0.311594
11	35483522	0.0771134461911127	0.64	0.63119	0.36881	0.688406	0.311594	0.36881	0.311594
11	35483522	0.0771134461911127	0.64	0.63119	0.36881	0.688406	0.311594	0.36881	0.311594
11	35484109	0.132060620341261	0.39	0.729633	0.270367	0.724638	0.275362	0.270367	0.275362
11	35485375	0.132060620341261	0.66	0.739417	0.260583	0.724638	0.275362	0.260583	0.275362
11	35486045	0.132060620341261	0.68	0.677316	0.322684	0.724638	0.275362	0.322684	0.275362
11	35486237	0.132060620341261	0.69	0.677716	0.322284	0.724638	0.275362	0.322284	0.275362
11	35486237	0.132060620341261	0.69	0.677716	0.322284	0.724638	0.275362	0.322284	0.275362
11	35486538	0.132060620341261	0.64	0.740016	0.259984	0.724638	0.275362	0.259984	0.275362
11	35486755	0.0771134461911127	0.55	0.652556	0.347444	0.688406	0.311594	0.347444	0.311594
11	35487046	0.132060620341261	0.63	0.740216	0.259784	0.724638	0.275362	0.259784	0.275362
11	35487081	0.393657641150155	0.45	0.975439	0.0245607	0.963768	0.0362319	0.0245607	0.0362319
11	35487642	0.420061265299791	0.1	0.323083	0.676917	0.304348	0.695652	0.323083	0.304348
11	35487715	0.0600352352996562	0.54	0.635184	0.364816	0.681159	0.318841	0.364816	0.318841
11	35487857	0.49244978003854	0.24	0.900759	0.0992412	0.833333	0.166667	0.0992412	0.166667
11	35488265	0.0771134461911127	0.49	0.634984	0.365016	0.688406	0.311594	0.365016	0.311594
11	35488898	0.5373661224051	0.13	0.327676	0.672324	0.297101	0.702899	0.327676	0.297101
11	35489891	0.762602689538582	0.2	0.433506	0.566494	0.384058	0.615942	0.433506	0.384058
11	35489986	0.393657641150155	0.68	0.906949	0.0930511	0.963768	0.0362319	0.0930511	0.0362319
11	35490894	0.393657641150155	0.67	0.907348	0.0926518	0.963768	0.0362319	0.0926518	0.0362319
11	35490993	0.880374311901055	0.23	0.330871	0.669129	0.326087	0.673913	0.330871	0.326087
11	35491439	0.334985173820848	0.99	0.939297	0.0607029	0.847826	0.152174	0.0607029	0.152174
11	35491640	0.393657641150155	0.56	0.953474	0.0465256	0.963768	0.0362319	0.0465256	0.0362319
11	35491891	0.393657641150155	0.56	0.953474	0.0465256	0.963768	0.0362319	0.0465256	0.0362319
11	35492351	0.393657641150155	0.7	0.907348	0.0926518	0.963768	0.0362319	0.0926518	0.0362319
11	35494135	0.885241470954659	0.81	0.932907	0.0670927	0.789855	0.210145	0.0670927	0.210145
11	35494475	0.109995634088664	0.36	0.712859	0.287141	0.695652	0.304348	0.287141	0.304348
11	35494523	0.985053028895114	0.74	0.96905	0.0309505	0.949275	0.0507246	0.0309505	0.0507246
11	35494648	0.985053028895114	0.55	0.963059	0.0369409	0.949275	0.0507246	0.0369409	0.0507246
11	35494657	0.201409183146469	0.34	0.689896	0.310104	0.681159	0.318841	0.310104	0.318841
11	35494887	0.0690255244389421	0.14	0.639776	0.360224	0.695652	0.304348	0.360224	0.304348
11	35495129	0.992311399810724	0.28	0.331669	0.668331	0.355072	0.644928	0.331669	0.355072
11	35495441	0.117857591676498	0.43	0.692692	0.307308	0.731884	0.268116	0.307308	0.268116
11	35495674	0.107556078070576	0.28	0.632388	0.367612	0.688406	0.311594	0.367612	0.311594
11	35495951	0.0914535680943505	0.17	0.687101	0.312899	0.73913	0.26087	0.312899	0.26087
11	35495997	0.0914535680943505	0.18	0.686901	0.313099	0.73913	0.26087	0.313099	0.26087
11	35496605	0.0805428415825555	0.35	0.778954	0.221046	0.746377	0.253623	0.221046	0.253623
11	35496673	0.0187627015213275	0.52	0.826877	0.173123	0.84058	0.15942	0.173123	0.15942
11	35496766	0.0805428415825555	0.35	0.778954	0.221046	0.746377	0.253623	0.221046	0.253623
11	35496940	0.107556078070576	0.24	0.639976	0.360024	0.688406	0.311594	0.360024	0.311594
11	35497059	0.0805428415825555	0.36	0.779153	0.220847	0.746377	0.253623	0.220847	0.253623
